18475,68.82
18527,73.09
18554,57.63
18581,71.86
18670,54.11
18741,63.05
18778,64.39
18858,60.04
18938,59.38
19007,58.72
19114,55.89
19141,67.95
19212,75.39
19249,61.2
19338,58.02
19392,70.05
19560,65.44
19631,68.09
19695,61.33
13524,71.99
19793,68.31
19999,73.73
20055,64.01
20297,37.53
20876,44.02
20563,38.09
20778,31.58
20821,43.41
22166,46.84
20910,54.01
20965,48.38
21007,52.04
21098,64.91
21123,50.95
21196,41.98
21454,46.73
21249,54.9
21338,49.78
21418,51.42
21506,48.29
21560,50.89
21597,54.14
26338,54.85
21668,46.54
21720,54.5
21757,55.59
21855,41.19
21891,50.89
21971,38.74
22059,59.49
22111,56.4
22237,62.17
22380,53.27
22460,41.07
22488,72.37
22576,59.66
22665,61.22
22781,45.54
22718,54.39
26346,43.65
22834,59.4
20607,51.35
22898,48.61
20313,50.05
22941,47.71
23047,56.46
26379,63.93
23127,59.84
20359,53.93
23207,54.53
23289,49.6
23350,43.12
23387,52.58
20411,53.05
23449,54.69
20466,43.98
23494,56.24
23644,51.7
23715,42.38
26353,65.58
23797,44.92
23868,58.11
23948,50.93
23975,49.18
24034,43.74
24089,50.48
24187,48.55
24276,39.16
24338,40.62
24427,51.51
24524,57.51
24631,47.86
26361,48.85
24711,51.01
24766,45.19
24837,49.71
24999,58.4
25068,49.27
25148,46.03
26320,50.08
25228,50.75
25291,57.74
25362,65.06
25488,47.15
25521,47.69
25629,59.28
20670,49.13
25692,54.76
25745,63.31
25825,54.04
25861,42.52
25932,52.33
26029,54.5
26083,46.7
26118,67.66
26289,52.57
26564,42.35
26804,57.84
26877,52.02
26975,50.65
26699,52.75
26920,81.58
30915,61.04
26840,54.8
32027,51.19
27007,83.73
27070,60.8
27169,47.63
26742,64.14
27212,60.1
27285,68.19
27329,65.74
27383,52.93
27436,60.78
27506,69.36
27560,66.27
27631,60.7
27686,74.3
27757,70.03
27846,80.82
27908,58.04
27935,79.05
27971,80.12
28077,81.69
28139,86.79
28193,75.07
28709,85.78
28246,65.52
28335,72.67
28415,64.16
28497,64.03
28530,77.08
28665,65.41
28763,72.84
28816,81.07
28889,81.99
28941,75.25
29001,57.93
29038,57.4
29092,52.3
29154,60.28
29243,78.47
29341,80.37
29403,69.73
32195,78.07
29467,67.97
29519,84.94
29573,76.54
29662,66.97
29724,58.27
29760,77.63
29813,76.37
29902,73.61
29948,84.53
30014,64.0
30069,71.81
30149,58.65
30229,59.14
30274,56.73
32161,68.17
30336,80.73
30416,83.78
30470,79.98
30568,57.28
30648,80.53
30719,74.03
30773,70.45
30844,77.72
32187,62.06
30871,77.32
30988,65.64
31011,56.05
31057,88.45
28610,65.51
26582,67.2
32179,84.32
26653,53.15
31128,93.58
31208,86.48
31262,63.92
31333,59.39
31379,44.63
31422,62.47
31510,62.64
31565,48.93
32153,66.0
31609,86.09
31654,55.71
31716,47.68
31789,62.68
32201,80.39
31841,69.4
31878,67.34
31921,88.58
31976,61.36
32090,76.14
32045,71.62
32394,46.34
32483,54.29
32544,49.7
32599,49.65
32633,54.55
32660,71.24
32704,61.09
32768,67.94
32811,50.08
32884,67.61
33015,67.84
33122,67.33
179953,58.25
32955,74.89
33177,59.06
33202,57.51
179686,59.3
33248,49.96
33275,57.22
33337,67.55
33364,57.67
33382,55.38
33435,53.97
33514,66.12
33541,55.79
33603,53.92
33621,63.14
33658,70.95
33729,65.15
33765,60.0
33845,75.93
33881,71.43
33952,76.31
179659,68.3
33989,65.41
34075,71.33
34155,63.5
34173,56.79
179720,69.76
34235,54.42
34262,61.22
34280,62.65
34333,62.56
34360,72.11
179944,81.58
34397,78.18
34477,81.45
34422,78.39
34547,58.66
34618,76.29
34645,60.1
34690,51.28
34770,65.17
34850,77.21
34903,61.73
35152,68.79
34985,54.38
35054,53.84
35090,49.06
35269,65.05
35312,61.36
35429,61.83
35731,42.12
36006,41.59
36453,47.22
35946,37.82
37280,45.5
36060,45.55
39168,52.14
40035,34.79
36131,57.73
36202,55.62
36300,54.38
39983,59.17
36373,67.45
36426,55.07
36499,59.32
39967,51.76
36532,52.87
36569,52.69
36649,58.02
36676,59.65
36756,46.11
39975,43.86
36809,36.37
36907,52.91
36952,57.68
35759,52.32
37057,51.98
37011,54.98
39959,71.8
37100,57.45
37173,26.24
37217,58.55
37324,45.31
37397,58.58
37459,59.01
37547,47.37
37618,23.44
37672,48.39
37734,47.1
37770,57.47
37823,61.05
37850,61.97
39942,52.16
37912,55.56
37958,43.16
38063,52.37
38161,50.34
38241,38.02
38321,59.45
38376,57.64
38456,56.4
38492,26.67
38544,64.61
38580,53.4
35839,54.75
38633,48.25
38679,49.47
38731,20.56
38811,48.48
38848,61.61
38893,56.23
35884,54.1
38982,50.03
39051,57.45
39122,52.07
39220,55.83
39266,54.03
39328,53.24
39391,49.81
39417,46.35
39532,51.19
39612,63.79
39694,18.86
39658,62.88
39738,45.35
39792,36.02
39836,46.97
39872,49.14
40198,46.64
40241,44.3
40278,36.33
40438,46.79
40214,51.62
40303,57.09
40367,50.69
40394,51.64
40465,43.23
40492,48.81
40526,59.41
42498,62.05
40544,71.67
40606,55.63
40633,64.28
40688,69.82
40704,60.17
40768,63.65
40820,63.94
40857,67.52
40900,57.45
42456,62.1
42480,79.78
40928,59.03
40955,53.4
40991,84.63
41033,57.85
41088,50.06
41113,67.25
41177,57.62
42472,71.39
41248,50.99
41284,58.68
41346,67.77
41382,64.65
41417,59.34
41471,68.07
41541,68.87
41578,67.84
41621,69.51
41667,51.14
41701,63.43
41738,60.53
42464,71.4
41925,52.98
41818,55.21
41854,58.18
42449,82.44
41943,61.81
42003,57.2
42058,69.45
42076,70.57
42101,70.17
42156,63.42
42183,47.21
42236,68.18
42307,64.98
42398,64.02
42682,39.25
42753,65.78
43331,56.33
43411,50.41
42824,63.26
42842,55.06
42913,64.88
44560,57.49
42708,47.94
42968,66.37
43019,65.09
43073,63.58
43117,73.54
43180,68.89
43242,62.15
43279,69.85
43313,65.87
43466,55.41
43493,66.41
43563,59.55
43625,66.79
43652,60.47
43698,70.38
43732,53.73
43787,63.25
43812,52.71
43867,62.34
43929,62.56
43992,61.79
44060,68.99
44113,70.44
42771,64.78
44140,63.69
44177,57.84
44202,62.51
44257,58.98
44300,58.26
44328,66.56
44355,65.91
44391,55.65
44435,65.53
44462,62.19
44505,59.05
44532,62.69
44818,42.38
44845,44.47
47916,62.43
48325,58.8
48744,67.54
44863,62.98
44934,81.51
44989,78.76
45003,65.13
45101,51.63
45245,59.56
45334,81.23
45361,64.35
45389,89.62
45496,66.25
45539,69.01
45619,52.28
45673,63.8
45815,65.24
45753,66.57
45888,80.11
45959,75.86
46019,58.03
46108,74.87
46180,68.66
46251,73.21
46313,65.67
46377,63.42
46439,77.82
46484,53.27
46554,71.36
50564,70.37
46769,62.96
46803,60.59
46830,59.55
46867,73.32
46910,68.28
47006,66.93
47079,68.07
47159,78.7
47186,69.61
47300,57.16
47337,72.24
47373,53.43
47417,87.76
47630,63.79
47453,53.76
47578,64.49
47774,68.2
47818,78.95
47854,81.05
48021,61.97
48138,54.42
48165,75.74
48227,60.29
48557,55.45
48487,55.64
48682,61.57
48771,57.75
48842,57.34
48922,60.53
48968,72.29
49019,68.37
49046,70.25
49073,68.85
49153,67.99
49206,67.15
49233,55.18
49313,65.56
49439,69.16
49484,72.97
49545,51.5
49625,62.21
49643,61.47
49769,58.4
49849,66.61
49894,61.14
50549,50.48
49956,63.93
50022,54.86
50068,77.93
50399,67.1
50102,50.45
50228,62.04
50326,65.37
50415,66.77
50479,60.37
50790,33.43
51010,40.66
50889,41.56
50923,57.47
50969,42.27
51056,46.76
51118,43.32
51207,43.25
51243,77.96
51305,81.57
51332,71.26
51387,66.19
51449,55.1
51500,55.74
51546,75.77
51573,57.33
51626,106.95
51662,103.3
51699,59.64
51751,55.21
51804,59.71
51840,92.06
51948,59.95
51984,76.61
52035,74.94
51877,67.57
52062,79.59
52115,83.48
52160,68.35
53489,72.88
52570,74.94
52650,66.62
52696,56.93
52721,86.23
53700,74.88
52758,61.4
52785,88.92
52856,70.46
52909,62.95
52936,60.82
52954,102.4
52990,60.49
53023,76.93
53069,85.84
53103,95.05
53130,69.57
53167,57.22
53210,65.08
53247,56.84
53274,70.56
53327,88.43
53345,81.71
53372,69.39
50987,78.16
53425,84.02
53513,60.49
53577,68.35
53639,73.05
53675,58.82
53728,61.36
53755,65.99
53791,75.02
53853,72.62
54056,60.72
54109,63.14
54163,84.13
54350,67.22
54270,73.58
54305,57.54
54387,55.92
54412,71.35
54485,72.16
54500,73.4
54537,80.41
54573,69.55
54617,59.06
54699,116.98
92569,44.98
100610,48.61
101458,56.36
103032,70.15
93888,56.35
94125,84.6
101083,80.32
92961,54.65
101724,78.76
101804,52.93
101822,58.83
93085,72.07
180055,74.4
102419,65.38
93281,68.83
93325,71.75
93370,59.79
93441,68.23
93487,54.63
93539,69.73
102838,71.23
102945,69.2
103014,73.72
179962,76.28
93664,67.64
103568,76.7
103764,61.96
93771,69.77
93815,60.1
93851,71.87
104083,59.99
93931,52.12
104181,54.13
100638,68.68
92587,52.79
104323,69.92
104341,78.44
94223,53.79
104635,68.96
104751,74.51
94312,57.67
104886,74.78
105222,72.12
105259,60.58
105384,69.06
94562,52.59
94580,67.96
105455,67.92
105605,60.61
94606,75.7
94651,72.87
105712,70.43
105829,67.41
94731,55.71
94768,67.81
54975,46.97
55357,40.84
55008,45.49
55384,44.36
55259,44.65
55446,51.35
55473,49.92
55598,66.63
55623,66.26
55687,56.89
55776,67.55
55838,55.85
55918,68.94
56014,71.91
56096,81.63
56210,59.23
56265,66.42
56327,72.77
56354,58.01
56425,53.78
56461,65.81
56522,59.49
56568,67.25
56666,64.7
56773,67.03
57314,72.9
56844,59.23
56988,67.89
57083,64.39
57163,66.93
57225,79.08
57350,66.48
57449,74.62
55062,49.8
57546,71.91
57582,57.73
57644,55.15
57706,42.39
57742,63.02
57948,68.44
57831,91.37
57902,55.08
58008,60.35
58142,45.1
58204,65.58
55106,84.06
58259,65.38
58311,52.76
58357,69.71
58393,77.61
58464,86.27
58534,84.85
55160,63.66
55277,54.48
58552,58.08
58623,69.7
58721,62.53
60169,72.64
58856,69.04
58794,73.49
58918,78.53
58990,73.93
59041,59.58
59130,69.3
59238,76.43
59283,70.19
55311,57.69
59327,69.8
59434,77.54
59498,85.22
59586,69.67
59416,70.62
59657,68.19
59693,56.49
59764,63.75
59826,60.95
59880,68.15
59942,76.89
60062,48.62
60099,83.22
60026,79.24
60419,43.28
60482,51.35
60847,42.21
60776,49.14
60455,50.56
60801,54.39
62360,54.64
60507,44.23
62397,54.82
60687,52.49
60534,57.39
60598,51.84
60883,75.33
60570,62.0
60945,62.3
61005,64.17
63198,57.81
61069,62.46
63294,57.21
61121,62.4
61167,68.85
61210,44.48
61256,61.25
61283,70.54
61318,47.77
61372,74.63
61452,59.63
61513,50.51
63286,67.06
61559,59.48
61620,50.67
63300,55.79
61675,69.37
61737,71.54
63161,89.53
63334,71.52
61808,69.15
61826,49.65
63326,61.64
63278,59.54
61871,64.58
61951,69.17
62020,62.78
60632,54.89
62057,54.0
63152,51.36
62137,65.36
62253,57.06
62191,51.79
62280,57.07
62440,62.91
62486,71.35
62538,55.78
62609,70.61
62672,56.24
62707,51.31
62761,57.41
62798,61.58
63318,47.37
62823,70.5
62878,69.47
62903,59.74
62949,68.63
62985,73.73
63045,70.98
63072,54.78
63189,63.56
60721,56.65
63125,53.32
63170,60.39
63394,44.37
63740,43.07
63447,50.37
63526,46.5
63580,50.26
63777,51.16
65113,61.23
63633,66.32
63802,52.18
63866,62.64
65121,46.64
63893,62.46
63937,57.13
64005,57.62
64041,61.58
64096,51.03
64130,58.28
64194,56.66
64238,60.47
63553,55.96
65147,53.98
64265,61.82
65154,60.58
64318,54.19
64345,52.13
64390,63.09
64425,71.56
64461,52.8
64504,51.97
65105,58.6
65139,52.06
64568,55.47
64602,47.08
64639,48.4
64719,62.62
64773,55.11
64826,54.05
63688,57.82
64871,49.26
64906,54.46
65099,67.74
64942,67.49
64997,56.41
65011,59.71
65048,46.49
65342,41.62
65841,49.18
65609,45.06
65681,59.54
65921,47.06
68627,65.73
66081,61.27
65379,58.51
66198,57.2
66223,54.46
66330,53.18
66401,79.19
66152,81.02
66009,54.27
101341,81.92
66438,53.47
66474,61.99
101564,81.22
66526,74.54
101840,71.99
66580,70.51
66697,66.9
66731,61.12
66768,49.7
66857,63.06
66955,81.75
67014,64.61
67121,67.81
67167,67.07
102286,73.73
67256,58.16
67292,65.87
65413,57.68
67327,63.11
67407,54.4
67470,66.31
67522,60.19
65707,78.84
67595,53.13
67648,57.79
67675,64.93
67737,55.64
65869,58.47
67773,62.87
67835,54.54
67906,66.82
67942,66.8
68002,59.28
68048,66.72
68128,81.2
68182,69.62
68253,78.22
65645,61.81
104387,56.1
68280,56.12
68324,61.2
68342,72.5
179935,56.38
65752,64.77
179908,71.88
68404,56.18
68431,62.53
68468,50.84
68529,56.81
68565,80.6
179891,58.92
179926,73.6
65431,54.28
179917,73.46
68716,51.86
68789,63.74
105142,84.0
68887,67.63
65477,46.74
105534,60.22
68921,60.61
68976,74.2
65501,57.07
69063,54.18
69170,62.75
69250,56.5
69303,71.58
69447,57.04
69330,68.18
69394,59.6
179711,55.16
69526,61.85
69615,59.93
179640,48.08
69900,39.41
70316,39.83
70352,52.53
70879,50.18
72007,64.78
70414,53.59
70502,60.0
70520,73.44
70566,85.01
70637,72.62
70673,84.98
70726,74.03
70744,62.83
70940,60.19
70897,59.79
70968,111.11
70986,92.61
71126,68.13
71199,63.59
71055,67.01
71260,61.18
69964,65.93
71340,65.8
71457,66.18
71518,57.59
71536,65.79
71572,71.66
74842,44.56
71607,59.76
74859,65.68
74867,76.63
71634,69.23
71698,43.77
71723,67.0
71787,51.1
71812,72.02
71858,53.7
71885,68.76
71910,77.72
74875,67.36
71956,54.79
72034,62.56
72052,60.11
72098,65.37
74883,78.51
72150,79.7
72221,74.0
72276,70.08
72383,62.65
74891,71.43
72579,60.92
72409,85.27
74907,47.73
74915,68.7
72463,58.42
72506,74.88
72533,64.84
72604,93.86
72640,64.7
72677,68.94
72819,85.39
70094,67.17
72882,72.41
74923,67.03
72926,60.51
72953,49.0
73031,60.75
73068,60.83
72980,77.29
73013,84.04
73317,67.41
73102,69.24
73246,92.19
73335,55.15
73371,72.06
73460,50.12
73503,70.25
73567,58.73
73594,78.84
73629,67.74
73665,61.84
73709,61.35
74931,90.66
70110,52.24
73736,57.51
73772,63.71
73852,78.18
73905,68.06
73923,78.05
74949,70.67
73996,48.23
74028,54.11
74073,69.33
74108,83.01
74135,90.62
74171,85.68
74224,75.3
74242,63.23
70174,60.35
74956,64.56
74322,71.96
74359,89.4
74411,63.22
74509,67.33
74536,61.32
74554,57.15
74581,64.1
74732,58.94
74750,66.34
74616,72.97
74705,62.08
75098,34.88
75203,37.58
75338,64.48
75472,34.66
75515,49.96
75542,55.71
75613,58.66
75668,46.01
75686,58.77
75356,56.03
75711,60.57
75766,31.71
75819,62.89
75864,65.0
75917,65.9
76004,69.35
75953,49.49
76040,46.36
76111,59.63
76139,61.81
76157,52.09
77595,55.03
75221,47.47
76175,48.69
76255,45.14
76282,49.92
76317,50.93
76353,55.11
76406,55.4
76497,69.89
76558,51.73
76585,56.71
76601,50.58
76638,60.88
76674,46.2
76692,53.84
76718,46.69
76745,48.96
75258,58.98
76763,59.84
77579,63.91
76807,53.86
76932,32.38
76969,40.77
76996,51.82
77587,65.47
77028,63.27
77561,58.82
77082,55.38
77126,57.16
77153,61.11
77180,56.65
77224,50.96
77260,60.31
77288,61.31
77601,61.6
75114,52.83
77313,57.82
77331,46.74
77377,74.06
77402,50.56
77475,56.21
75150,52.72
77509,65.87
77536,48.06
100521,39.74
101190,46.63
104136,80.58
100781,52.93
101001,72.5
101163,55.03
101378,83.91
101519,84.47
101617,74.96
101662,67.69
101984,79.06
102071,72.42
102106,68.0
179748,68.8
102348,68.66
102446,71.85
102794,49.13
102909,67.35
103087,57.16
103194,78.43
103238,71.01
103309,71.22
103372,73.46
103354,73.13
103407,70.23
103470,77.24
179757,69.62
103639,81.86
103693,107.61
179766,86.07
103899,83.48
103997,68.73
104047,89.74
179739,81.87
104225,70.18
104118,71.89
104485,70.44
104519,70.26
104680,63.11
104715,87.34
104788,73.18
104831,61.48
179775,77.46
104975,85.76
105106,78.44
100549,55.95
105295,72.84
105348,86.5
154709,74.96
105623,62.47
105776,85.13
105874,72.17
105972,73.62
105909,78.66
77812,44.77
78141,46.91
79308,46.43
78258,66.61
82895,45.31
78329,56.89
82430,65.25
82617,57.61
78454,62.91
78472,63.74
78542,68.78
78604,74.26
78668,71.96
78711,64.4
78748,70.85
77910,62.96
78828,66.72
79004,57.98
78873,59.63
78926,66.99
79077,62.86
79157,57.47
79237,70.98
79362,69.18
79406,67.55
79497,55.91
79585,67.64
79736,71.12
79656,76.41
79834,64.21
79932,65.05
80043,76.25
80123,70.4
80249,62.94
78016,75.07
80285,76.64
80365,73.43
80427,63.83
80506,63.26
80560,75.84
80613,59.64
80677,78.88
80711,66.17
80766,67.88
80846,50.53
80908,78.79
80980,71.3
81095,68.93
81184,63.38
81264,65.36
81380,71.67
81415,70.6
81497,64.55
81576,69.66
81656,79.03
81754,79.2
81816,71.89
81987,74.55
81861,62.42
82047,66.48
82136,68.43
82243,84.51
82314,78.21
82396,66.78
82555,62.48
78089,71.81
82680,58.26
82733,68.7
82779,72.54
82831,71.07
83320,44.52
83561,42.47
83133,49.56
83632,45.61
83428,65.51
83464,34.87
83491,58.48
83525,50.58
83749,53.92
83785,41.76
83847,53.92
83936,63.42
83151,65.62
83963,55.72
84102,56.96
86461,59.8
83981,48.34
84086,58.52
84148,55.61
84175,50.82
86446,50.12
84237,62.39
84380,48.14
84264,61.05
84344,52.58
83197,59.21
84415,55.05
84460,47.25
84558,54.36
84594,55.17
86479,59.78
84629,44.7
84656,49.93
84754,51.53
84825,68.14
86438,65.76
84923,52.56
85056,54.07
85074,60.09
85127,55.88
85243,53.63
83375,62.87
85289,48.21
86487,61.03
85341,48.23
86495,64.12
85412,59.91
86501,48.52
85467,49.89
85528,54.9
85680,54.34
85760,52.62
85788,59.92
85840,62.26
86519,57.89
85582,47.61
85626,62.19
85877,55.98
85920,48.89
85984,58.31
86453,54.29
86133,41.39
86188,55.57
86222,45.71
86311,58.12
86339,69.09
86366,48.01
86687,44.12
87291,43.36
86810,38.04
87059,38.79
87638,41.92
86990,38.47
87175,38.86
87219,45.06
87424,53.41
89561,68.88
87576,61.54
87077,42.65
87665,53.17
87139,38.33
87745,64.42
87843,79.82
87996,67.15
88047,63.26
88092,63.32
87246,82.4
88216,110.0
88261,61.97
88350,97.42
88449,76.96
88546,69.68
88644,70.49
88788,75.44
88868,94.37
88920,144.3
89026,100.0
89080,73.26
86749,87.13
89151,91.14
89240,67.18
87362,59.97
89348,90.33
89428,67.55
91731,76.76
86883,57.2
89687,70.72
89801,65.37
89856,62.77
89954,99.44
90066,76.73
90119,75.78
90208,74.78
90262,78.12
90342,78.64
90431,84.57
90538,71.71
90663,68.37
90725,86.84
90878,73.58
90805,84.04
90994,65.2
91054,81.8
91116,74.41
91232,71.22
91330,66.64
86936,63.28
91447,86.11
91535,106.95
91624,74.97
91688,65.38
91795,67.45
91937,72.68
91982,60.85
92097,122.94
92177,67.95
92658,44.99
92701,41.19
100683,47.94
92836,50.82
93067,54.63
102749,66.55
92765,32.15
100754,72.53
92783,63.99
100852,72.74
92872,60.06
100870,55.06
100923,63.81
92907,62.45
180064,26.46
101056,66.42
179784,69.96
92989,42.57
93021,55.47
179793,74.04
100709,69.63
93101,68.82
93156,64.64
93209,69.81
179971,61.82
93236,66.99
102240,69.65
102641,80.95
102703,61.06
93575,54.0
103283,61.03
93600,59.39
93628,59.64
93646,67.99
93717,69.17
93735,62.92
180046,66.55
103862,57.56
103960,62.35
179800,86.17
100736,54.45
179980,64.96
93995,65.87
94045,60.49
179999,82.32
94081,53.84
104270,70.28
94107,57.99
179819,47.95
94161,59.27
180000,68.09
101243,82.49
94269,55.44
179828,80.22
94330,79.86
180019,57.0
94376,48.05
94429,54.41
94456,70.08
105026,60.52
94492,61.54
94535,76.06
179702,70.97
94688,70.28
105794,73.47
94795,64.71
95060,34.79
95391,38.78
95355,32.87
98373,42.91
95471,44.93
95612,53.0
95667,54.68
95747,60.19
100273,54.27
95792,52.34
95088,56.41
95872,44.04
95943,43.38
96058,58.32
96110,38.76
96147,44.4
100362,47.0
96192,49.86
96254,46.11
96334,67.97
96370,38.87
100282,60.7
96423,26.86
96478,43.8
96593,37.51
96637,59.33
96664,58.98
96717,51.03
96815,42.09
96888,56.09
96904,51.38
100308,54.47
96940,54.51
97009,52.45
100317,64.17
97063,47.96
97090,59.78
97189,55.22
97241,16.32
97321,58.14
97394,59.06
97438,44.58
100326,53.53
97465,62.87
95159,45.45
97517,54.32
95499,51.81
97553,56.34
97606,52.41
97679,54.55
97722,53.79
97777,65.48
97811,52.83
97875,36.6
97919,47.29
98051,56.24
98113,50.92
98168,48.89
98202,12.47
98220,48.41
98257,52.41
98300,49.64
98337,47.73
98435,31.43
98505,52.82
98603,25.06
98649,52.42
100335,46.27
98685,39.62
95239,51.34
98738,57.39
100344,62.25
98774,57.85
98916,15.54
98827,57.17
98998,45.07
99058,42.48
99101,54.71
99165,52.03
99209,42.63
99290,53.07
99370,46.84
99441,50.65
99478,52.3
99539,50.22
95293,41.45
99600,61.75
99673,37.19
99780,42.33
99879,49.43
99922,57.74
96003,48.56
100353,51.29
99968,50.2
100086,58.13
100004,54.13
100148,50.51
100219,45.94
179221,45.04
100576,63.47
179285,46.77
179409,55.83
179481,54.31
179515,41.96
179533,56.96
179551,48.43
102543,50.52
100834,68.39
100969,56.03
101145,74.7
101298,55.65
101742,61.15
179249,42.06
101902,58.78
101957,63.09
102035,56.86
179588,69.26
102160,62.19
102213,49.8
102473,66.84
102525,76.6
179310,47.42
102570,59.21
102605,73.0
103130,78.23
179347,53.35
103443,68.35
103513,61.93
179383,62.78
104243,55.22
179463,59.15
104421,82.42
104546,64.61
104582,66.35
105160,65.99
105419,68.07
105570,62.87
105936,49.27
106318,42.03
106559,38.31
106684,44.99
106746,41.07
106782,56.71
108017,55.1
108892,43.89
108963,51.13
109176,62.38
106461,55.09
106817,55.94
109265,65.05
106979,43.01
107001,60.42
107047,79.63
107083,89.41
107118,83.96
107154,55.33
107190,76.92
107314,55.79
107234,78.99
107270,55.53
107350,52.21
107403,57.09
107430,80.09
107485,64.81
107519,65.64
107546,63.58
107715,59.31
107582,68.43
107662,51.78
179837,79.66
179846,61.55
107733,63.08
107868,74.14
107920,67.21
107975,77.83
108035,64.28
108106,64.73
179855,68.62
108151,64.11
106363,52.42
179622,62.71
108204,42.05
108222,61.95
108240,58.15
108268,64.77
108348,55.8
108366,69.92
108400,58.31
179864,56.89
108455,61.43
108473,50.25
179604,90.61
106407,66.21
108491,67.65
108552,46.98
108598,47.57
108614,64.2
108632,53.47
108669,59.85
108696,38.31
106620,54.76
108712,69.13
108794,62.85
108874,67.18
108918,81.44
108945,62.63
109005,49.64
109041,65.03
179613,72.31
109096,55.95
106648,57.52
109354,89.43
109425,75.47
109504,55.27
109773,39.01
110063,47.26
109924,60.71
110116,59.51
110232,57.95
110296,71.61
110456,116.97
110535,77.32
110571,83.45
110688,125.63
114060,68.82
110740,82.09
110820,55.49
110875,73.81
110946,72.79
111006,76.21
111097,83.81
111220,98.17
111275,68.99
111417,70.34
111444,70.83
111550,66.99
111480,72.56
112904,95.79
111587,86.4
112245,58.31
111685,65.35
111783,63.46
111818,137.21
111863,55.43
111916,92.4
111989,59.53
112030,54.84
112076,77.48
112129,121.89
112263,101.42
112334,79.91
112370,72.39
112469,71.51
112548,52.99
112600,87.94
112664,75.13
112744,82.92
110027,78.48
112771,71.34
112806,101.47
112879,68.27
112959,75.24
112995,72.7
113153,118.09
113206,74.3
113233,98.05
113395,52.52
113466,84.65
113493,65.4
113518,82.57
113607,72.46
109826,47.58
113625,65.16
113698,78.8
113732,59.45
113849,59.95
113894,52.22
113929,79.87
113974,75.85
114079,63.7
114319,53.05
114809,49.46
114514,39.94
114925,40.05
117827,56.72
114710,53.26
118281,49.53
119242,61.39
119331,50.15
114854,43.49
119894,59.55
114970,55.66
115076,42.41
114603,51.73
115147,66.06
115183,44.18
115236,68.47
115307,55.37
115389,53.39
115520,55.08
